Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
07-07-2003,UTIBANK,EQ,54.15,61,65,54.6,65,64.3,61.97,2647642,1.64072E+13,,1058863,0.3999
08-07-2003,UTIBANK,EQ,64.3,65.75,69.5,62.75,63,63.7,66.6,2301281,1.53275E+13,,794467,0.3452
09-07-2003,UTIBANK,EQ,63.7,70,70,60.1,60.7,61.45,64.03,706658,4.52508E+12,,282983,0.4005
10-07-2003,UTIBANK,EQ,61.45,62.25,67.25,62,64.5,64.25,64.29,958155,6.16021E+12,,396980,0.4143
11-07-2003,UTIBANK,EQ,64.25,65.25,67.8,62.5,65.2,65.1,65.99,936551,6.18008E+12,,380918,0.4067
14-07-2003,UTIBANK,EQ,65.1,76.75,76.75,68.1,75.65,74.95,73.21,2168083,1.58736E+13,,953069,0.4396
15-07-2003,UTIBANK,EQ,74.95,77,77,70.8,72.45,72.75,72.64,1421742,1.03273E+13,,515058,0.3623
16-07-2003,UTIBANK,EQ,72.75,73.45,74.85,71.8,74.45,74.3,73.98,1010172,7.473E+12,,462651,0.458
17-07-2003,UTIBANK,EQ,74.3,74.7,79,72.3,73.6,73.5,76.32,1202113,9.17434E+12,,313907,0.2611
18-07-2003,UTIBANK,EQ,73.5,74,76,71.6,75.65,75,74.02,944559,6.99143E+12,,292765,0.3099
21-07-2003,UTIBANK,EQ,75,76,77.3,73.9,74.4,74.45,75.24,692790,5.21238E+12,,238694,0.3445
22-07-2003,UTIBANK,EQ,74.45,74.9,75.45,72.5,72.9,73.1,73.57,733926,5.39967E+12,,158270,0.2156
23-07-2003,UTIBANK,EQ,73.1,73.25,74.2,72,73.85,73.45,73.37,577318,4.23585E+12,,200138,0.3467
24-07-2003,UTIBANK,EQ,73.45,74.45,75,73.05,73.05,73.4,73.85,369453,2.72825E+12,,143629,0.3888
25-07-2003,UTIBANK,EQ,73.4,72.55,79.9,72.55,78.15,78.3,77.83,1952468,1.51961E+13,,560168,0.2869
28-07-2003,UTIBANK,EQ,78.3,79.8,79.9,75.1,76,75.7,77.5,544940,4.22352E+12,,249452,0.4578
29-07-2003,UTIBANK,EQ,75.7,76.1,82.4,74.35,82.3,80.9,78.73,1004373,7.90771E+12,,407544,0.4058
30-07-2003,UTIBANK,EQ,80.9,82,83.8,80.5,81.25,81.6,82.18,989458,8.13164E+12,,456977,0.4618
31-07-2003,UTIBANK,EQ,81.6,82.7,82.8,80,80.1,80.35,81.33,518285,4.21508E+12,,224019,0.4322
01-08-2003,UTIBANK,EQ,80.35,81.6,81.65,78.7,80.9,80.05,79.7,373405,2.97618E+12,,140146,0.3753
04-08-2003,UTIBANK,EQ,80.05,81,82.9,79.1,82.35,82.3,81.38,497075,4.04523E+12,,257313,0.5177
05-08-2003,UTIBANK,EQ,82.3,83,83.25,77.5,79,78.15,80.14,419413,3.36135E+12,,201237,0.4798
06-08-2003,UTIBANK,EQ,78.15,77.5,79.5,76.7,77.95,77.65,78.01,335028,2.61363E+12,,108187,0.3229
07-08-2003,UTIBANK,EQ,77.65,78.8,78.95,75.25,77,76.9,76.85,273553,2.10219E+12,,121821,0.4453
08-08-2003,UTIBANK,EQ,76.9,77.85,79.6,76.75,78,77.45,78.45,249049,1.95382E+12,,89292,0.3585
11-08-2003,UTIBANK,EQ,77.45,77.9,80.25,75,78.4,78.15,77.91,496692,3.86959E+12,,233755,0.4706
12-08-2003,UTIBANK,EQ,78.15,78.7,79.3,76.75,77,77.2,78.07,210102,1.64025E+12,,99195,0.4721
13-08-2003,UTIBANK,EQ,77.2,77.3,78,75.1,75.6,76.05,76.55,361766,2.7694E+12,,212838,0.5883
14-08-2003,UTIBANK,EQ,76.05,78.5,81.3,75.25,75.3,75.75,77.37,322480,2.49505E+12,,159629,0.495
18-08-2003,UTIBANK,EQ,75.75,77,77,73,74.05,74.45,74.36,356761,2.65289E+12,,204755,0.5739
19-08-2003,UTIBANK,EQ,74.45,76.9,80.5,73.65,74.1,74.25,76.09,309889,2.35795E+12,,160968,0.5194
20-08-2003,UTIBANK,EQ,74.25,75.5,75.85,73.4,74.3,74.05,74.43,206305,1.53548E+12,,114642,0.5557
21-08-2003,UTIBANK,EQ,74.05,77.1,77.1,75,76.15,76.25,76.17,405774,3.09067E+12,,240738,0.5933
22-08-2003,UTIBANK,EQ,76.25,74.65,77.9,74.5,76.15,75.9,75.65,233114,1.76347E+12,,133499,0.5727
25-08-2003,UTIBANK,EQ,75.9,77.5,77.5,70.65,71,71.55,73.22,274634,2.01098E+12,,149737,0.5452
26-08-2003,UTIBANK,EQ,71.55,73.5,74,72,72.95,72.85,72.87,212775,1.55052E+12,,113179,0.5319
27-08-2003,UTIBANK,EQ,72.85,73.4,75.5,73.25,75.5,75.15,74.39,239635,1.78271E+12,,133268,0.5561
28-08-2003,UTIBANK,EQ,75.15,77,77,74.2,76.3,76.1,75.74,260465,1.97276E+12,,176782,0.6787
29-08-2003,UTIBANK,EQ,76.1,76.9,76.9,73,73.6,73.65,74.3,179118,1.33091E+12,,101261,0.5653
01-09-2003,UTIBANK,EQ,73.65,74.95,75.45,73.85,75.05,74.85,74.56,144258,1.07556E+12,,101288,0.7021
02-09-2003,UTIBANK,EQ,74.85,79,87.4,72,74.55,74.6,74.71,558570,4.17327E+12,,250830,0.4491
03-09-2003,UTIBANK,EQ,74.6,75.95,78,74.5,75.5,75.4,76.66,655750,5.02713E+12,,312027,0.4758
04-09-2003,UTIBANK,EQ,75.4,75,76,73,73.5,73.85,74.14,161174,1.19497E+12,,98348,0.6102
05-09-2003,UTIBANK,EQ,73.85,74.9,74.9,72.1,72.85,72.6,73.23,179146,1.31183E+12,,110679,0.6178
08-09-2003,UTIBANK,EQ,72.6,73.5,74.7,71.85,72,72.25,72.83,208155,1.51605E+12,,123577,0.5937
09-09-2003,UTIBANK,EQ,72.25,74.85,74.85,70.35,71.1,70.9,71.83,232768,1.6719E+12,,149182,0.6409
10-09-2003,UTIBANK,EQ,70.9,71,72.75,70.15,71.05,71.1,71.29,259177,1.84763E+12,,154637,0.5966
11-09-2003,UTIBANK,EQ,71.1,72.8,72.8,69.7,70.1,70.05,71.26,236456,1.68497E+12,,132521,0.5604
12-09-2003,UTIBANK,EQ,70.05,76.2,76.2,69.3,70.15,70,70.35,172969,1.21685E+12,,93166,0.5386
15-09-2003,UTIBANK,EQ,70,74.6,74.6,66.2,66.75,66.55,67.36,153813,1.03613E+12,,102956,0.6694
16-09-2003,UTIBANK,EQ,66.55,66.1,67,64.1,66.15,66.2,65.39,195338,1.27736E+12,,97300,0.4981
17-09-2003,UTIBANK,EQ,66.2,68.2,70,66.1,69.05,69.1,68.76,129371,8.89492E+11,,76598,0.5921
18-09-2003,UTIBANK,EQ,69.1,69.6,69.6,66,66.15,66.1,66.88,74615,4.99032E+11,,43057,0.5771
